,PredictionString,image_id
10,4 0.9741490483283997 211.26754760742188 320.86126708984375 650.7733154296875 474.73516845703125 0 0.8018817901611328 665.9573364257812 45.34437561035156 1023.46484375 553.0132446289062 4 0.7851786613464355 64.52748107910156 600.2120361328125 439.07415771484375 729.857666015625 7 0.4863235056400299 4.848353862762451 813.0890502929688 261.08404541015625 1021.4829711914062 7 0.4738970398902893 129.51104736328125 856.97119140625 492.2964172363281 1021.3507080078125 5 0.42284059524536133 44.02247619628906 600.6541137695312 424.3830871582031 742.9616088867188 0 0.41502687335014343 48.36997985839844 716.6634521484375 335.083984375 833.1009521484375 7 0.39609792828559875 103.88449096679688 726.45263671875 305.1089172363281 831.464599609375 7 0.18369846 111.6714 869.1832 407.3485 1024.0 ,test/0010.jpg
11,5 0.9927472472190857 809.1887817382812 262.7796325683594 1000.8656005859375 408.5838623046875 5 0.9221351146697998 671.4176635742188 417.5711669921875 884.544189453125 571.9329223632812 6 0.9187363982200623 25.49321746826172 153.62135314941406 529.8280029296875 569.1262817382812 5 0.8803433775901794 619.5401000976562 295.9377746582031 783.9825439453125 457.3272705078125 5 0.8247023224830627 708.1414184570312 326.3318786621094 916.1622314453125 473.2343444824219 6 0.772898256778717 87.74523162841797 350.0095520019531 500.8620910644531 635.5699462890625 5 0.7018525004386902 22.041627883911133 428.9011535644531 904.5975341796875 1000.1080322265625 0 0.6777800917625427 471.5336608886719 132.2569580078125 701.5965576171875 312.99981689453125 7 0.5810917019844055 467.61151123046875 114.19252014160156 771.2520751953125 342.6026611328125 4 0.5433066487312317 423.82757568359375 822.637451171875 521.4100952148438 1024.0 5 0.4299387037754059 474.9573059082031 118.92694091796875 773.07275390625 332.52276611328125 5 0.36976557970046997 15.927488327026367 222.6980743408203 782.5906982421875 853.1873168945312 5 0.326667725 335.9999 501.92245 446.82266 563.2002 5 0.32454095 138.37364 659.6662 514.0895 801.76373 5 0.32136035 432.78543 825.9731 656.7916 1023.74164 5 0.31908047 495.90164 331.06647 1024.0 718.6043 5 0.312941075 251.06389 500.7052 624.7808 685.8258 0 0.26570907 3.3227463 939.14703 161.71747 1023.98126 5 0.2229781 470.7059 805.88947 1013.7246 1023.6281 5 0.220424785 623.2447 304.1353 909.97284 478.4303 5 0.196734575 11.390289 619.99426 1009.4144 1019.1389 5 0.1939323 607.4201 701.1282 811.884 845.3258 5 0.185262935 608.4881 683.26385 1001.1265 933.5838 5 0.18505312502384186 2.8232479095458984 517.0267944335938 235.87071228027344 778.94384765625 5 0.17578992 470.60394 113.60741 778.0461 422.1955 ,test/0011.jpg
12,7 0.9462679028511047 288.5895080566406 408.0726623535156 556.408203125 800.4972534179688 0 0.5232886075973511 289.429443359375 413.88568115234375 556.1109008789062 795.2649536132812 1 0.23340972 294.3307 407.68063 551.21436 791.2363 ,test/0012.jpg
13,1 0.9900486469268799 221.28208923339844 298.7224426269531 880.6749877929688 655.2650146484375 1 0.961323082447052 227.55519104003906 473.1620178222656 523.9486083984375 803.947265625 1 0.8290846347808838 196.71554565429688 383.5046691894531 477.39544677734375 483.6196594238281 1 0.7120157480239868 237.13356018066406 349.9500732421875 290.79815673828125 395.331298828125 1 0.4735066294670105 465.0988464355469 492.6542663574219 555.8206787109375 627.4498901367188 1 0.44507354497909546 237.1219482421875 470.4129638671875 476.1739807128906 498.2218017578125 1 0.3231831 293.69904 315.07816 800.0318 454.28287 1 0.2941645 489.90314 631.48193 546.5024 676.17554 1 0.2259224 193.3966 507.01807 236.40598 590.95105 1 0.21790123 422.20602 617.27606 491.5096 730.90924 1 0.20074325 235.53712 506.96216 433.1651 742.6836 ,test/0013.jpg
14,7 0.9974555373191833 2.717622995376587 289.8984375 835.7991333007812 879.9078369140625 7 0.9965094923973083 12.348328590393066 125.12483215332031 447.13494873046875 358.00927734375 7 0.8079808950424194 10.877105712890625 249.35723876953125 464.8238525390625 739.3738403320312 7 0.7554056644439697 3.0146408081054688 568.360107421875 222.37657165527344 839.2655029296875 7 0.3589080572128296 0.0 517.7686157226562 396.06085205078125 844.7099609375 7 0.35865676403045654 20.324539184570312 162.55764770507812 449.14483642578125 539.2311401367188 7 0.26527875 320.53452 211.24234 449.02267 301.63693 ,test/0014.jpg
15,7 0.9991843104362488 283.5561218261719 230.4451141357422 791.7703857421875 818.616943359375 ,test/0015.jpg
16,2 0.9951480031013489 303.4456481933594 379.99493408203125 700.18310546875 759.42578125 ,test/0016.jpg
17,0 0.5965679883956909 95.0257568359375 62.562744140625 935.5934448242188 979.0314331054688 9 0.5002365708351135 124.05237579345703 64.9097900390625 776.6965942382812 968.954345703125 9 0.36280107498168945 100.5124740600586 88.3548583984375 529.032470703125 797.6144409179688 5 0.23097822 84.74167 61.632996 927.5198 650.6386 ,test/0017.jpg
18,0 0.740590512752533 320.1352844238281 189.1649932861328 591.4657592773438 346.5063171386719 0 0.7208051681518555 604.721435546875 356.6859436035156 763.0264892578125 496.0566711425781 0 0.6945082545280457 208.77621459960938 157.06903076171875 609.374755859375 408.5364685058594 6 0.5602549910545349 159.42514038085938 156.96075439453125 979.74853515625 816.4994506835938 6 0.42680230736732483 171.5561065673828 153.17178344726562 611.4292602539062 496.9561767578125 0 0.4097830057144165 446.2608947753906 392.88433837890625 724.4356079101562 652.6065673828125 6 0.3373763 210.51042 151.32004 615.84705 412.76535 0 0.191264035 654.2734 514.32294 962.67926 767.6241 ,test/0018.jpg
19,1 0.9972088932991028 207.5223846435547 482.90521240234375 335.16131591796875 739.8163452148438 6 0.9966564178466797 627.1726684570312 49.09727096557617 863.5653686523438 336.97491455078125 1 0.9965325593948364 465.8572082519531 267.2238464355469 770.5897216796875 656.8479614257812 1 0.9953859448432922 343.1554260253906 411.9242858886719 537.4156494140625 671.2884521484375 6 0.9947787523269653 479.8400573730469 130.13583374023438 703.67578125 370.10882568359375 1 0.9914529323577881 354.3135070800781 599.3265991210938 559.0869750976562 812.3336791992188 1 0.9892358183860779 0.5040584802627563 620.161376953125 127.06639862060547 757.4561157226562 1 0.9858647584915161 675.615966796875 582.4157104492188 955.6727905273438 821.689453125 1 0.985161542892456 665.4635009765625 739.74365234375 936.5409545898438 927.3760375976562 1 0.9809079170227051 754.069091796875 384.5653381347656 946.9241943359375 518.7125244140625 1 0.9779118299484253 739.8424682617188 407.4739685058594 959.3705444335938 610.5986328125 1 0.9669695496559143 747.6179809570312 119.52701568603516 984.3696899414062 488.6618347167969 1 0.9598643779754639 862.3662719726562 106.47512817382812 984.3667602539062 222.5714111328125 1 0.9432214498519897 87.4109878540039 531.2733764648438 214.41343688964844 631.1197509765625 1 0.9389920830726624 541.4635620117188 694.322998046875 700.06591796875 782.1268920898438 1 0.9378548264503479 349.6078186035156 734.6903076171875 538.7476196289062 1011.0171508789062 1 0.9320381283760071 691.7703857421875 777.0232543945312 882.1575927734375 840.9827270507812 1 0.9039544463157654 122.76863861083984 642.6055908203125 325.97015380859375 787.5860595703125 1 0.8783323764801025 829.9229125976562 565.962646484375 934.4652709960938 623.82470703125 6 0.8466467261314392 510.16510009765625 127.54570770263672 650.8296508789062 201.84210205078125 1 0.8084853291511536 141.60768127441406 765.6900634765625 340.3536682128906 898.3804931640625 1 0.8062499165534973 543.9713745117188 558.1660766601562 746.8075561523438 664.985595703125 1 0.784069836139679 539.1430053710938 647.9042358398438 709.078857421875 737.1000366210938 1 0.7739687561988831 1.9794590473175049 586.0949096679688 84.65153503417969 648.1552734375 1 0.7730533480644226 126.68716430664062 639.3089599609375 361.8442687988281 965.243408203125 1 0.7691083550453186 530.9404296875 637.5758666992188 707.472900390625 830.3535766601562 1 0.7665699124336243 121.35171508789062 628.767578125 201.50279235839844 727.1799926757812 1 0.7303803563117981 202.8477020263672 432.1282958984375 294.0139465332031 531.0736694335938 1 0.6839051246643066 355.5877990722656 822.9852294921875 532.6813354492188 932.0252685546875 0 0.6489513516426086 560.4358520507812 314.8166809082031 726.3933715820312 457.0491027832031 1 0.6088150143623352 524.9342041015625 718.1932373046875 698.1558837890625 857.1478271484375 5 0.5550564527511597 133.27926635742188 813.5060424804688 357.80291748046875 987.4222412109375 1 0.532895028591156 540.6934204101562 302.5943603515625 753.2667236328125 468.81597900390625 1 0.5299292206764221 888.003173828125 479.0662841796875 927.2182006835938 508.7443542480469 1 0.4965972304344177 129.36436462402344 651.2435302734375 180.3637237548828 725.983154296875 1 0.48421308398246765 249.47052001953125 773.412353515625 320.696533203125 874.0819091796875 1 0.44793960452079773 564.8176879882812 698.1251831054688 696.6944580078125 751.7330322265625 1 0.4475627541542053 104.5052719116211 618.683349609375 126.76898193359375 647.2379150390625 7 0.4356616139411926 202.72874450683594 428.4010314941406 294.0429382324219 533.1897583007812 1 0.43508032 5.739975 476.1031 204.6249 605.2011 1 0.4234537 709.3617 568.8428 929.00085 671.6271 1 0.4174255430698395 66.17111206054688 585.1160278320312 88.07943725585938 622.0618286132812 1 0.40465274453163147 708.272705078125 597.118896484375 824.1751708984375 671.998291015625 1 0.4035237431526184 101.99928283691406 575.3766479492188 213.76939392089844 644.3060913085938 1 0.39507704973220825 0.0 433.6461486816406 219.7423095703125 613.3160400390625 2 0.3853573501110077 886.6266479492188 478.67218017578125 928.6653442382812 508.5419616699219 1 0.3668033480644226 369.0860900878906 794.494140625 496.0438537597656 832.2186889648438 1 0.36141443252563477 128.20521545410156 631.9430541992188 229.04383850097656 773.447021484375 1 0.35905349254608154 713.0567016601562 565.5918579101562 755.2085571289062 625.783935546875 6 0.34160785 523.2792 721.1199 667.2969 867.9801 1 0.3229149281978607 148.02459716796875 799.0245361328125 338.8226013183594 898.0303344726562 1 0.31118465 550.71844 611.3284 709.0484 679.37115 1 0.288241565 354.62653 880.84076 533.9601 1017.144 1 0.27382335 89.94344 726.34503 221.0426 842.37445 1 0.24004345 114.33606 661.6709 353.29056 885.3335 1 0.238846985 920.8898 572.72595 947.0956 608.0012 6 0.21773377 473.09613 233.43892 488.10425 281.92398 1 0.21394257 805.9085 581.18896 927.51544 648.1748 1 0.2019698 4.2305527 405.0303 219.31131 510.62265 1 0.20133011 748.22565 453.9126 801.3188 516.5809 1 0.189552575 345.63492 728.43677 522.47797 868.15063 1 0.1786729 492.35358 569.5499 549.2945 616.3989 ,test/0019.jpg
20,0 0.7811298370361328 436.2174987792969 348.1437683105469 650.0136108398438 671.42236328125 1 0.3307697 438.57324 346.6643 645.0082 673.59015 ,test/0020.jpg
21,1 0.7541435360908508 376.89654541015625 238.1300811767578 621.04296875 792.5233764648438 0 0.6397051215171814 371.2775573730469 235.99087524414062 627.4776000976562 788.9981689453125 ,test/0021.jpg
22,1 0.5453750491142273 25.467315673828125 406.2124938964844 804.9058837890625 832.2054443359375 0 0.5344399809837341 28.296478271484375 420.826416015625 765.8580322265625 824.2447509765625 0 0.5291389226913452 941.672607421875 925.907958984375 1018.0748901367188 1020.2147216796875 2 0.3051876 202.73482 414.9749 699.1778 724.3095 2 0.18504143 15.998535 415.4513 738.9945 832.4536 ,test/0022.jpg
23,3 0.8857905864715576 312.4083251953125 356.9696044921875 752.4137573242188 823.549560546875 ,test/0023.jpg
24,2 0.970097541809082 323.41912841796875 324.0630798339844 606.03076171875 638.2378540039062 7 0.957599401473999 0.0 0.0 458.9988098144531 684.8381958007812 7 0.6925044059753418 388.184326171875 0.0 1020.9661865234375 530.274169921875 0 0.4611486792564392 426.8373107910156 2.051666259765625 1024.0 606.385498046875 7 0.4544968903064728 381.6429138183594 0.0 497.54248046875 50.43275833129883 5 0.43658363819122314 174.02175903320312 25.80423355102539 298.50177001953125 138.08602905273438 7 0.4140823781490326 182.95541381835938 9.92898941040039 297.2045593261719 138.55673217773438 0 0.40109509229660034 162.3780975341797 852.1279296875 200.42359924316406 888.7304077148438 0 0.3704779 693.5686 411.64627 836.3019 632.7562 0 0.36040037870407104 161.51744079589844 839.6029052734375 228.00514221191406 890.5183715820312 7 0.267742785 9.119637 1.4647293 133.37143 45.646843 ,test/0024.jpg
25,1 0.8883578777313232 253.00514221191406 555.9240112304688 627.8878173828125 774.5650634765625 0 0.443530085 250.78491 554.78345 626.012 774.96606 0 0.1898 330.36197 759.4614 485.4341 840.5376 ,test/0025.jpg
26,4 0.99689781665802 576.7673950195312 393.37689208984375 691.8855590820312 618.2435913085938 4 0.245352625 523.7157 345.44885 602.4127 603.06976 ,test/0026.jpg
27,7 0.9987540245056152 97.06104278564453 413.082275390625 564.922119140625 685.8563232421875 7 0.9982226490974426 538.0144653320312 440.3142395019531 972.8936767578125 752.4654541015625 5 0.972284734249115 82.17720031738281 104.3780288696289 395.0216369628906 347.86944580078125 7 0.8113997578620911 107.53837585449219 485.6230773925781 203.96189880371094 526.2744140625 0 0.7260342836380005 107.18252563476562 486.8319091796875 200.67404174804688 524.90478515625 1 0.5331746339797974 637.2677001953125 33.32172393798828 1017.278076171875 362.5540771484375 1 0.4463527798652649 292.5287170410156 13.569000244140625 1005.2813110351562 401.2954406738281 0 0.44026800990104675 645.7537231445312 32.92054748535156 1014.283935546875 340.654052734375 1 0.40389207005500793 275.4620361328125 9.106812477111816 423.92822265625 181.10952758789062 1 0.39056885 367.6073 189.43826 634.1867 396.02164 1 0.371448814868927 416.130126953125 16.415225982666016 638.7643432617188 198.8585205078125 1 0.280698625 277.4433 0.7991104 676.14655 192.69553 1 0.23760219 629.89856 56.656075 744.80115 274.9456 ,test/0027.jpg
28,7 0.9817953705787659 459.59722900390625 478.55657958984375 707.3878784179688 704.6337280273438 ,test/0028.jpg
29,0 0.7853426933288574 437.99420166015625 273.6551818847656 496.38720703125 323.2821044921875 7 0.7722846269607544 200.41036987304688 433.64794921875 428.22174072265625 627.5576171875 7 0.7166508436203003 234.89659118652344 481.2065124511719 756.8910522460938 841.4263305664062 ,test/0029.jpg
30,2 0.6126624941825867 214.88558959960938 382.7905578613281 750.4120483398438 701.0137329101562 1 0.5970355272293091 1.1974754333496094 54.7661247253418 98.0877685546875 116.41633605957031 0 0.4930471181869507 1.2262496948242188 54.74030303955078 96.65216827392578 115.52684020996094 ,test/0030.jpg
31,7 0.9382082223892212 415.6031188964844 399.7113037109375 752.2392578125 827.6942138671875 0 0.7687593102455139 367.50360107421875 417.6704406738281 475.5577392578125 502.0851745605469 7 0.6136407256126404 370.7337646484375 415.36798095703125 472.775146484375 499.9673156738281 5 0.42049417 419.87408 420.55017 758.8808 829.68384 ,test/0031.jpg
32,7 0.9992555975914001 699.6533203125 140.51162719726562 890.613037109375 334.28662109375 1 0.9952961802482605 241.9238739013672 623.873046875 519.14794921875 816.551025390625 1 0.9901571273803711 202.6602020263672 350.8045654296875 540.827880859375 740.6839599609375 1 0.9654711484909058 440.96728515625 294.2763671875 505.646728515625 340.9119567871094 1 0.9598985314369202 283.6182861328125 299.5511169433594 531.890869140625 520.1688232421875 1 0.8670904636383057 185.83798217773438 292.92266845703125 301.825927734375 476.30682373046875 1 0.8474656343460083 270.47869873046875 668.525146484375 461.0879211425781 734.4359130859375 5 0.803948700428009 284.24835205078125 674.9137573242188 415.5811462402344 725.9075317382812 1 0.7550649046897888 309.8504333496094 284.23681640625 438.23260498046875 318.591552734375 3 0.5640350580215454 842.0494995117188 396.2457275390625 955.115966796875 661.3436889648438 5 0.5530253052711487 187.4380645751953 298.0974426269531 287.005126953125 469.7117919921875 1 0.5354860424995422 523.2357177734375 384.9709167480469 601.9403076171875 581.7367553710938 1 0.5050820112228394 492.7530822753906 324.5042724609375 590.8034057617188 453.2730407714844 7 0.46162962913513184 285.85772705078125 675.6204223632812 416.23388671875 724.9575805664062 1 0.45899704098701477 523.9199829101562 389.4201965332031 552.0714721679688 466.7217712402344 4 0.44932711124420166 841.241455078125 400.2947998046875 955.9456787109375 660.8086547851562 1 0.44579756259918213 589.23046875 327.391845703125 1012.5230712890625 712.185546875 0 0.43899959325790405 520.6685791015625 416.88873291015625 601.029541015625 580.3662109375 1 0.43740513920783997 236.624755859375 289.1780700683594 308.9627685546875 410.9825744628906 0 0.42225974798202515 275.2359924316406 416.29571533203125 472.914794921875 521.5820922851562 1 0.39552271366119385 526.5228271484375 311.66802978515625 705.4013671875 628.5892333984375 1 0.36879217624664307 287.9266662597656 706.6155395507812 420.984130859375 726.1817626953125 1 0.36501243710517883 492.10955810546875 637.1939086914062 516.9703979492188 724.3006591796875 1 0.23335178 500.04956 327.0024 562.266 448.9149 7 0.19745773 520.6524 416.9931 608.4664 591.01904 0 0.1802068054676056 523.7494506835938 420.64703369140625 593.5304565429688 504.083251953125 ,test/0032.jpg
33,5 0.8550403714179993 255.1595916748047 497.0316162109375 727.8948974609375 735.9222412109375 7 0.7727082371711731 598.3460083007812 1.1276397705078125 911.2546997070312 447.7243347167969 4 0.37653109431266785 255.12643432617188 493.7025451660156 727.8942260742188 739.3237915039062 3 0.196411685 251.68845 493.83502 728.182 738.726 ,test/0033.jpg
34,0 0.7170630693435669 245.0462188720703 347.1839294433594 865.1205444335938 844.2770385742188 0 0.7024051547050476 508.13330078125 640.1886596679688 682.0863037109375 825.1703491210938 ,test/0034.jpg
35,7 0.9989697933197021 306.5766296386719 220.45864868164062 597.8361206054688 563.356201171875 7 0.9968388080596924 553.365234375 338.5563659667969 747.9046630859375 548.20068359375 5 0.8966125845909119 683.9421997070312 160.34927368164062 951.037841796875 359.8713684082031 5 0.8304852843284607 688.0883178710938 300.107666015625 943.4937133789062 463.784912109375 5 0.7507361173629761 925.9341430664062 472.30615234375 1022.2186279296875 551.8958740234375 0 0.7498692870140076 341.8314208984375 869.9369506835938 386.0973205566406 923.7721557617188 7 0.7119287252426147 378.81646728515625 213.9176025390625 534.2159423828125 292.32171630859375 5 0.38588228821754456 696.0051879882812 432.7818908691406 930.7107543945312 557.4803466796875 1 0.36150563 345.30798 870.46173 387.73785 920.7115 ,test/0035.jpg
36,5 0.9163295030593872 62.53157424926758 113.13563537597656 934.427734375 845.4767456054688 8 0.4812409125 222.92589 1.9071522 663.7836 63.62542 7 0.23337847 216.53438 0.0 653.70575 71.649155 ,test/0036.jpg
37,9 0.9763727188110352 238.23916625976562 351.3072814941406 778.1307373046875 725.86181640625 ,test/0037.jpg
